,Churn,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Phone,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Tenure
2856,0.0,1.0,21.0,3.0,4.0,3.0,6.0,0.0,13.0,2.0,2.0,9.0,149.51,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0
2857,0.0,3.0,12.0,3.0,4.0,2.0,4.0,0.0,13.0,3.0,8.0,8.199652225425028,219.19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
2858,0.0,3.0,7.0,3.0,5.0,2.0,6.0,0.0,23.0,2.0,2.0,4.344519340189867,211.86,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0
2859,0.0,1.0,13.0,3.0,4.0,3.0,5.0,0.0,21.0,1.0,2.0,5.0,155.38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0
2860,0.0,1.0,24.0,3.0,4.0,4.0,2.0,1.0,17.0,2.0,2.0,2.0,155.58,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2861,1.0,3.0,7.0,4.0,5.5,5.0,2.0,0.0,22.0,2.0,2.0,1.0,148.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2862,0.0,1.0,10.0,2.0,4.0,4.0,6.0,0.0,13.0,5.0,8.0,3.0,145.88,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
2863,0.0,1.0,16.0,4.0,4.0,5.0,3.0,0.0,12.0,1.0,7.0,11.0,155.72,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
2864,0.0,3.0,11.0,2.0,4.0,5.0,6.0,1.0,12.0,1.0,2.0,4.0,175.06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0
2865,0.0,1.0,15.0,4.0,4.0,5.0,6.0,1.0,19.0,2.0,3.0,3.0,167.57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0
2866,0.0,1.0,9.0,3.0,4.0,2.0,2.0,0.0,15.0,1.0,2.0,3.0,150.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0
2867,1.0,1.0,9.0,3.0,5.0,2.0,3.0,0.0,23.0,1.0,2.0,1.0,136.02,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2868,0.0,3.0,7.0,4.0,4.0,5.0,3.0,0.0,26.0,5.0,16.0,14.038906870792879,229.53,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0
2869,0.0,1.0,16.0,4.0,4.0,2.0,3.0,0.0,13.0,2.0,3.0,2.0,147.88,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0
2870,0.0,1.0,19.0,4.0,4.0,2.0,10.0,1.0,24.0,2.0,2.0,3.0,164.29,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0
2871,0.0,1.0,34.0,4.0,4.0,4.0,4.0,0.0,16.0,2.0,2.0,3.0,148.11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0
2872,1.0,3.0,27.0,4.0,4.0,4.0,3.0,1.0,23.0,1.0,2.0,3.0,156.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0
2873,0.0,1.0,7.0,3.0,5.0,3.0,4.0,0.0,16.0,1.0,2.0,3.0,161.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0
2874,0.0,1.0,20.0,3.0,3.0,5.0,3.0,0.0,12.0,2.0,2.0,4.0,169.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0
2875,0.0,1.0,21.0,4.0,4.0,4.0,3.0,0.0,14.0,1.0,2.0,7.0,152.56,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0
2876,0.0,1.0,11.0,3.0,4.0,3.0,3.0,0.0,15.642805541506334,1.0,10.0,10.0,272.32625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0
2877,0.0,1.0,21.0,4.0,3.0,4.0,10.0,0.0,16.153324237146478,1.0,3.0,16.0,272.32625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0
2878,0.0,1.0,9.0,3.0,5.0,3.0,3.0,0.0,18.0,1.0,2.0,5.428947808836536,220.47,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0
2879,0.0,1.0,10.0,4.0,4.0,4.0,5.0,0.0,19.0,1.6105229454581487,2.0,1.0,262.34,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0
2880,0.0,1.0,7.0,4.0,5.0,3.0,2.0,0.0,15.0,2.0,12.0,10.0,272.32625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0
2881,0.0,1.0,16.0,3.0,4.0,4.0,3.0,0.0,17.0,2.0,2.0,4.0,147.79,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2882,1.0,1.0,30.0,3.0,5.0,3.0,5.0,1.0,14.0,2.0,2.0,2.0,184.16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2883,0.0,1.0,14.0,3.0,3.0,2.0,6.0,0.0,15.0,1.0,3.0,3.0,145.89,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0
2884,0.0,1.0,9.0,4.0,5.0,2.0,11.0,0.0,16.68725371333302,10.0,12.0,9.0,272.32625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0
2885,0.0,1.0,28.0,4.0,3.0,5.0,3.0,1.0,13.0,1.0,2.0,8.0,160.64,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0
2886,0.0,1.0,9.0,3.0,4.0,4.0,7.0,0.0,12.0,2.0,2.0,3.0,169.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0
2887,0.0,1.0,28.0,3.0,4.0,3.0,4.0,0.0,17.0,1.0,2.0,3.0,177.65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0
2888,0.0,1.0,9.0,3.0,4.0,3.0,11.0,0.0,15.0,1.0,2.0,1.0,190.53,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0
2889,0.0,1.0,36.0,3.0,4.0,2.0,5.0,0.0,19.0,1.0,2.0,8.0,187.61,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0
2890,0.0,1.0,7.0,3.0,5.0,5.0,7.0,0.0,20.0,1.0,3.0,1.0,167.98,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2891,0.0,1.0,25.0,4.0,4.0,2.0,3.0,1.0,16.0,1.0,2.0,8.0,193.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0
2892,0.0,1.0,17.0,3.0,4.0,3.0,3.0,1.0,18.0,3.0,3.0,1.0,163.15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
2893,0.0,1.0,26.0,3.0,4.0,2.0,10.0,1.0,16.0,2.0,4.0,8.0,152.41,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0
2894,1.0,1.0,36.0,4.0,4.0,5.0,9.0,1.0,20.0,1.0,2.0,1.0,191.73,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
2895,1.0,3.0,34.0,3.0,4.0,2.0,3.0,0.0,23.0,2.0,2.0,10.0,201.39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2896,0.0,1.0,12.0,3.0,3.0,4.0,3.0,1.0,17.0,1.0,3.0,3.0,148.28,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2897,0.0,1.0,25.0,4.0,4.0,2.0,3.0,0.0,14.0,2.0,2.0,8.0,146.53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
2898,0.0,1.0,16.0,4.0,5.0,2.0,11.0,0.0,15.0,2.0,2.0,3.0,173.76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0
2899,0.0,1.0,7.0,4.0,4.0,5.0,9.0,0.0,17.0,1.0,2.0,4.9418038549852445,218.96,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0
2900,1.0,3.0,11.0,3.0,5.5,2.0,3.0,0.0,12.0,8.0,10.0,8.152338118112965,229.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2901,0.0,1.0,7.0,3.0,5.0,3.0,3.0,0.0,23.0,3.0,6.0,7.549637636842515,209.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
2902,0.0,3.0,27.0,3.0,4.0,3.0,3.0,0.0,15.0,2.0,2.0,5.293133693653299,224.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2903,0.0,1.0,15.0,3.0,5.0,4.0,7.0,0.0,17.0,2.0,4.000677548388394,8.0,249.89999999999998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0
2904,1.0,1.0,10.0,3.0,4.0,5.0,7.0,1.0,12.0,2.0,2.0,5.0,151.57,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2905,0.0,3.0,13.0,4.0,4.0,2.0,5.0,1.0,19.0,1.0,2.0,1.0,260.91,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0
2906,1.0,3.0,33.0,3.0,5.0,5.0,7.0,0.0,16.0,1.0,2.0,2.0,191.96,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2907,1.0,1.0,7.0,3.0,4.0,3.0,2.0,0.0,15.0,1.0,2.0,6.0,145.58,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2908,0.0,3.0,13.0,3.0,5.0,2.0,8.0,0.0,13.0,13.0,13.0,9.275987064654526,213.65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0
2909,0.0,3.0,10.0,3.0,4.0,5.0,4.0,0.0,15.0,2.0,2.0,6.0,184.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0
2910,0.0,1.0,12.0,4.0,4.0,4.0,10.0,0.0,17.0,1.0,4.0,8.0,184.14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
2911,0.0,1.0,11.0,3.0,5.0,4.0,8.0,0.0,22.0,1.0,2.0,2.0,151.22,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0
2912,0.0,1.0,18.0,3.0,4.0,2.0,3.0,1.0,15.0,1.0,2.9064588093956316,8.0,246.85000000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
2913,0.0,3.0,10.0,4.0,4.0,3.0,2.0,0.0,13.0,2.0,6.0,8.03278492394835,231.08999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0
2914,0.0,1.0,7.0,3.0,5.5,3.0,2.0,0.0,13.0,2.0,2.0,5.0,168.45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
2915,0.0,1.0,10.0,4.0,5.0,2.0,5.0,0.0,18.0,1.0,2.0,1.0,146.77,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31.0
2916,0.0,3.0,11.0,3.0,4.0,2.0,6.0,0.0,18.0,2.0,6.0,9.0,69.83625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0
2917,0.0,3.0,7.0,3.0,4.0,2.0,3.0,0.0,15.0,5.0,5.0,2.0,204.18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
2918,0.0,3.0,7.0,4.0,4.0,3.0,3.0,0.0,15.0,2.0,2.0,5.690388701349901,212.89,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0
2919,1.0,1.0,25.0,3.0,5.0,2.0,3.0,1.0,14.0,1.0,2.0,2.0,148.89,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2920,0.0,1.0,9.0,3.0,5.0,2.0,9.0,0.0,16.0,1.0,3.0,3.0,157.12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0
2921,0.0,1.0,11.0,3.0,4.0,2.0,3.0,0.0,15.426688219578196,1.0,12.0,16.0,272.32625,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0
2922,0.0,2.0,13.0,3.0,4.0,3.0,10.0,0.0,18.0,3.0,3.0,3.0,147.67,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31.0
2923,0.0,3.0,7.0,4.0,4.0,2.0,5.0,0.0,16.118118657642942,2.0,2.0,7.0,272.32625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0
2924,1.0,1.0,21.0,3.0,4.0,2.0,7.0,1.0,14.0,1.0,2.0,5.0,149.36,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2925,0.0,3.0,23.0,4.0,4.0,2.0,7.0,1.0,23.0,1.559133896087407,2.0,10.0,272.32625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0
2926,1.0,1.0,9.0,3.0,4.0,5.0,9.0,0.0,21.0,2.0,2.0,8.0,152.07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2927,0.0,3.0,9.0,4.0,5.0,3.0,3.0,1.0,16.197733067976426,8.0,16.0,13.0,272.32625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0
2928,0.0,3.0,11.0,3.0,4.0,4.0,4.0,0.0,12.0,2.0,2.0,3.0,164.31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0
2929,1.0,1.0,7.0,4.0,5.0,3.0,2.0,1.0,15.0,2.0,2.0,3.0,162.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2930,0.0,1.0,7.0,4.0,4.0,3.0,9.0,0.0,15.0,1.0,2.0,3.0,147.32,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0
2931,0.0,3.0,33.0,4.0,4.0,2.0,2.0,0.0,19.0,2.0,3.0,3.0,169.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0
2932,0.0,1.0,26.0,3.0,4.0,5.0,4.0,0.0,17.0,2.0,2.0,1.0,155.72,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0
2933,0.0,1.0,31.0,4.0,4.0,2.0,3.0,0.0,18.0,3.0,5.0,8.0,158.19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0
2934,0.0,1.0,7.0,4.0,3.0,2.0,2.0,0.0,16.00804454996434,2.0,2.0,8.0,272.32625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0
2935,0.0,1.0,10.0,4.0,4.0,3.0,11.0,0.0,13.0,2.1469750263886462,3.0,3.0,261.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
2936,0.0,1.0,12.0,4.0,5.0,2.0,3.0,0.0,14.0,1.0,2.0,3.0,154.11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0
2937,0.0,1.0,9.0,3.0,5.0,5.0,8.0,0.0,14.0,1.0,6.0,10.0,184.57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0
2938,0.0,1.0,7.0,3.0,5.0,5.0,4.0,0.0,15.0,2.0,2.0,3.0,164.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0
2939,0.0,1.0,14.0,4.0,3.0,3.0,6.0,0.0,18.0,1.0,2.0,3.0,189.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0
2940,1.0,1.0,17.0,4.0,4.0,3.0,8.0,0.0,12.0,2.0,2.0,4.297424048030155,225.48,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2941,0.0,1.0,9.0,4.0,4.0,3.0,2.0,0.0,26.0,11.0,13.360279656092594,9.0,234.38,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
2942,0.0,1.0,22.0,3.0,4.0,2.0,3.0,0.0,20.0,1.0,2.0,6.0,148.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
2943,0.0,1.0,24.0,3.0,3.0,5.0,5.0,1.0,14.0,1.0,2.0,3.0,190.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0
2944,0.0,3.0,27.0,3.0,4.0,2.0,4.0,0.0,15.0,2.0,2.0,3.0,194.31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
2945,0.0,1.0,7.0,4.0,4.0,3.0,2.0,0.0,13.0,2.0,2.0,3.0,173.98,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2946,0.0,1.0,9.0,3.0,5.0,5.0,2.0,1.0,12.0,5.0,8.0,9.0,150.93,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0
2947,0.0,1.0,9.0,3.0,4.0,3.0,2.0,0.0,15.8123425017024,1.0,4.0,10.0,272.32625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0
2948,0.0,1.0,7.0,4.0,4.0,2.0,3.0,0.0,12.0,2.0,2.0,1.0,152.23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0
2949,1.0,1.0,36.0,4.0,5.0,4.0,2.0,0.0,12.0,2.0,2.0,5.0,159.79,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2950,0.0,1.0,14.0,4.0,3.0,4.0,3.0,0.0,21.0,1.0,2.0,4.0,152.94,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0
2951,0.0,3.0,9.0,3.0,5.0,2.0,5.0,0.0,19.0,7.0,8.0,6.0,177.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0
2952,0.0,1.0,9.0,3.0,5.0,5.0,6.0,0.0,14.0,1.0,2.0,5.0,146.76,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
2953,0.0,3.0,9.0,4.0,5.5,4.0,5.0,1.0,16.06572502287246,7.0,8.0,8.0,272.32625,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0
2954,1.0,1.0,9.0,4.0,4.0,3.0,4.0,0.0,12.0,2.0,2.0,1.0,159.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2955,0.0,3.0,9.0,4.0,5.0,4.0,4.0,0.0,20.0,1.0,2.0,1.0,191.44,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
2956,0.0,1.0,30.0,4.0,5.0,2.0,2.0,0.0,22.0,2.0,8.0,9.0,180.82,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
2957,0.0,1.0,12.0,3.0,3.0,5.0,3.0,0.0,13.0,2.0,2.0,6.0,165.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2958,0.0,1.0,27.0,4.0,4.0,2.0,2.0,1.0,15.0,1.0,4.263140327706209,11.0,259.96,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0
2959,0.0,1.0,13.0,3.0,4.0,2.0,2.0,0.0,12.0,5.0,11.0,12.0,157.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0
2960,0.0,1.0,7.0,3.0,4.0,5.0,2.0,1.0,15.817159616016756,5.0,5.0,14.0,272.32625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0
2961,1.0,1.0,36.0,3.0,4.0,4.0,3.0,1.0,13.0,6.0,8.914609434558175,10.0,243.49,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0
